UID	11RosaH	12RosaH	14RosaF	16RosaF	17Rosa-	18Rosa-	8RosaH	9RosaH	CAG-14914	CAG-14915	CMP	GMP	Gfi1.Null	Irf8.Null	LSK
Trappc2l	5.862947248	6.077029314	6.010332283	5.643567622	5.542567608	5.134631671	6.03716255	6.400025518	6.416333089	5.622344723	6.010556078	6.044831233	6.591410143	6.730096466	5.265661925
Trappc3	6.988911865	6.991181681	6.90303827	6.970278486	6.87282876	6.56208975	7.01312723	7.103917211	6.885574364	6.442943496	6.29186137	6.097400107	6.282625134	6.143842354	6.086189313
Trappc3l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trappc4	6.359661722	6.415319248	6.79220464	6.330916878	6.516172776	5.93191939	6.591410143	6.759155834	6.259649121	5.789729251	6.155830172	6.050066298	6.506049668	6.114575251	6.359837393
Trappc5	5.531693361	5.513490746	5.597829098	5.509695842	5.576824431	5.150153455	5.757823336	5.791032617	5.153400028	4.84899843	5.565292521	5.543805176	5.585863903	5.422905743	6.233044401
Trappc6a	5.3172317	5.739848103	5.768449015	6.304145941	5.596637034	6.295723025	4.854494418	5.199279721	4.854494418	5.704318678	6.292229592	6.130519083	6.39145842	6.40752271	6.247547807
Trappc6b	7.138015753	7.186956082	7.240409743	7.247547807	7.093496795	6.695715489	7.178913785	7.134631671	7.149543909	6.902435414	5.549977143	5.547511524	5.565597176	5.544732656	5.511594542
Trappc8	5.234194723	5.214124805	5.327687364	4.988230223	5.294253136	4.956521363	5.26190686	5.257010618	5.472487771	5.204375511	5.137503524	5.222650022	4.34553831	4.120186028	5.188242656
Trappc9	4.454175893	4.389566812	3.929790998	4.211012193	4.560103513	5.063934306	4.058316496	4.058316496	4.123500664	5.078524445	5.01346226	5.022367813	3.956985925	4.464014725	5.85124932
Trat1	0.422233001	0	0	0	0	0	0	0	0	0	0.150559677	0	0	0	0.831877241
Trcg1	0.263034406	0.084064265	0	0.163498732	0	0.124328135	0	0	0	0	0	0	0	0.028569152	0
Trdmt1	3.229587923	3.139142019	3.396433531	3.22342255	3.693765712	3.117695043	3.304511042	3.484138131	3.793895883	3.117695043	3.618238656	3.66448284	3.830863757	3.341985747	3.64731451
Trdn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trem1	2.060047384	2.025028794	3.459431619	2.010779839	3.442280035	1.632268215	2.601696516	3.051372102	3.344828497	3.107687869	3.931683057	3.925049965	3.632268215	3.432959407	0.887525271
Trem2	1.432959407	0.956056652	1.98550043	0.731183242	4.955126781	2.124328135	3.83491343	1.86393845	5.053980168	3.964398632	2.625270489	2.244887059	2.516015147	1.709290636	0
Trem3	6.51916445	6.842224613	7.230933093	6.749400182	5.976592762	4.787118983	6.539469035	6.547048751	5.459103696	5.258895755	7.54218065	7.659995892	7.311975314	8.555586115	2.327687364
Treml1	3.707082992	2.007195501	0	1.992768431	1.070389328	4.517905554	0.669026766	0	1.516015147	3.999098034	1.137503524	0.773996325	0	0	1.937344392
Treml2	6.09592442	6.211985606	5.618825953	6.177917792	5.324810603	6.222456826	5.354028938	5.418864577	4.610581958	6.130724991	5.94602899	6.022145843	5.401562207	5.374691752	7.008540672
Treml4	0.918386234	0.454175893	1.09085343	0.90303827	1.778208576	1.510961919	2.250961574	0.86393845	3.512226887	2.09423607	1.384049807	1.560714954	0.321928095	2.247927513	1.070389328
Trerf1	4.239550797	4.197708158	3.509695842	4.438958148	4.227278994	5.003152449	3.47118746	3.851998837	3.773996325	4.862451391	3.673556424	3.607626221	2.891419187	2.709290636	3.690417096
Trex1	4.540399306	4.631686366	5.766860144	4.458775699	6.519007148	5.188638295	5.682292371	5.390598906	5.904484098	4.764473551	4.913128768	4.991408467	4.591559746	4.883620816	5.70016225
Trex2	0	0	0	0	0	0	0	0	0.333423734	0	0	0	0	0	0
Trf	5.359661722	5.013908845	4.83541884	4.746312766	5.21916852	5.58345891	4.381283373	4.497612366	4.565597176	5.257387843	6.320484678	6.15157473	6.170125362	6.237448996	6.822602696
Trh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhr2	0	0	0.163498732	0	0	0	0	0	0	0	0	0	0	0	0
Triap1	5.514437914	5.218393711	5.527320608	5.372952098	5.319401167	4.66618849	5.631104282	5.671859468	5.56924803	5.10433666	5.659353759	5.625270489	5.795455272	5.870857864	5.414473836
Trib1	1.244887059	1.422233001	0.782408565	1.726831217	2.214124805	2.039138394	1.117695043	1.13093087	2.565597176	2.140778656	0.669026766	0.695993813	0.722466024	0.250961574	1.475084883
Trib2	0.378511623	0.432959407	0	0	0	1.09085343	0	0.056583528	0	1.195347598	0.678071905	0.59454855	0.014355293	0.070389328	1.989139007
Trib3	1.89917563	1.641546029	2.361768359	1.948600847	3.526068812	2.580145484	2	1.757023247	2.40599236	2.427606173	0.23878686	0.22650853	0.411426246	0.214124805	2.933572638
Tril	0	0.042644337	0.042644337	0	0	0	0	0	0	0	0	0.028569152	0	0	0
Trim10	0	0.275007047	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312
Trim11	4.350497247	4.386810946	4.69432306	4.676944359	4.915520901	5.528883827	4.251719093	4.386121157	4.122672719	4.715893371	5.3950628	5.46760555	5.116447936	5.456477629	5.176721693
Trim12a	4.032982417	4.363871925	3.936402378	3.82984956	4.09592442	3.941106311	4.063502942	4.044394119	3.704871964	4.488000771	4.711494907	4.994579724	4.272023189	4.806324057	6.093813673
Trim12c	4.225737653	4.335569006	4.675251386	4.765534746	4.819668183	4.442943496	4.077242999	4.204766751	4.469234794	4.507160349	4.943921327	5.10349764	4.182692298	4.387500406	6.166715445
Trim13	3.617063344	3.340562269	3.953265239	3.193771743	3.804260116	3.733354341	4.156234798	3.722466024	5.135863165	3.938285792	3.288358562	3.17951105	3.878725341	3.075532631	5.001351893
Trim14	4.644433152	4.393004257	4.967168608	4.709842019	5.389910925	4.776630423	4.896271849	4.684257705	5.122258568	4.709290636	4.719731057	4.71918344	4.033863452	4.485426827	6.324090516
Trim15	0.275007047	0	0	0	0.333423734	0	0	0	0	0	0.056583528	0.070389328	0	0.042644337	0
Trim16	3.914564523	3.864928972	3.435628594	3.835924074	4.007195501	3.858975614	3.509695842	3.22342255	3.791814071	4.069530325	4.077242999	4.181102551	3.742006211	4.141596278	4.40599236
Trim17	0.298658316	0	0	0	0.189033824	0.214124805	0.275007047	0.713695815	0	0.5360529	0.056583528	0.333423734	0.097610797	0.137503524	0
Trim2	0.310340121	0.298658316	0	0.22650853	0.310340121	0.22650853	0.070389328	0.070389328	0.367371066	0.201633861	0.056583528	0.070389328	0.111031312	0.014355293	0.782408565
Trim21	3.669026766	3.879705766	3.75595577	3.792855352	4.074676686	4.186659017	3.716990894	3.353323291	3.456806149	4.250961574	3.988230223	4.120186028	3.166715445	3.698218478	5.46139759
Trim23	3.713695815	3.358958826	3.185866545	3.264536431	3.021479727	3.514753498	3.331991778	2.967168608	3.617063344	3.606442228	3.174725988	3.121015401	2.392317423	1.811471031	3.934516502
Trim24	2.813524689	2.790772038	2.422233001	2.849999259	2.671293372	3.44625623	2.49057013	2.601696516	2.587364991	3.117695043	2.925999419	3.111031312	2.87774425	2.754887502	4.199279721
Trim25	6.156639311	5.936637939	5.952100554	5.982537314	6.347488497	6.091276694	5.999549087	6.00337736	6.049848549	6.028127082	5.029011087	5.169524197	4.651338766	4.573495715	5.88679399
Trim26	2.687060688	2.788685711	2.166715445	2.44625623	3.566815154	3.430285273	3.026800059	2.307428525	3.482848283	3.378511623	3.139142019	3.173127433	3.768713657	3.078951341	5.143230135
Trim27	5.536985376	5.578938713	5.272396509	5.606442228	4.950934928	5.186262836	5.566510756	5.466300829	5.098032083	5.173926932	6.006746832	6.026357447	6.028569152	5.59484709	6.012568674
Trim28	7.429950657	7.265099288	7.023033519	7.233044401	6.838321521	7.360627646	7.256727635	7.170626141	6.389222616	6.891783703	8.346956889	8.303187112	8.240409743	7.725195817	8.791944272
Trim29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim3	2.416839742	1.646162657	2.543495883	1.189033824	3.588564737	2.650764559	2.550900665	2.691534165	3.182692298	3.037382222	2.195347598	2.039138394	2.260025656	1.914564523	3.357552005
Trim30a	4.915998852	4.787641414	4.94204526	4.678635348	5.791032617	4.602884409	5.323370069	4.875288598	6.001351893	5.190219764	5.178714641	5.327687364	4.321928095	3.969012308	6.581501897
Trim30b	0.475084883	0.070389328	0.333423734	0.604071324	1.084064265	1.250961574	0.90303827	0.687060688	1.14404637	0.731183242	0.50589093	0.641546029	0.790772038	0.23878686	3.757023247
Trim30d	2.432959407	2.304511042	1.794935663	1.427606173	2.169925001	1.50589093	2.010779839	1.871843649	2.244887059	2.046141782	2.957914599	3.174725988	1.891419187	1.713695815	4.97819563
Trim30e-ps1	0	0	0.111031312	0	0	0	0	0	0	0	0.056583528	0	0	0	0.23878686
Trim31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim32	3.709290636	3.346247774	2.885574364	3.280956314	3.422233001	3.758089934	3.350497247	3.378511623	3.292781749	3.71259578	3.721372659	3.550900665	3.286881148	2.606442228	4.399854674
Trim33	5.067810784	5.005849076	4.709842019	4.974529312	4.51916445	4.844988157	4.647890091	4.863442934	4.606442228	4.847996907	4.277240898	4.455491621	3.764473551	3.220329955	4.943921327
Trim34a	2.851998837	2.627606838	2.3950628	2.845991771	2.771885579	3.397802962	2.695993813	2.666756592	2.653060017	3.187451054	3.203201156	3.480265122	2.384049807	3.114367025	5.871350841
Trim34b	0.748461233	0.378511623	1.077242999	1.469885976	0.443606651	0.641546029	0	0	0.464668267	0.40053793	0.23878686	0.378511623	0.124328135	0.111031312	1.50589093
Trim35	5.48703608	5.319401167	4.760220946	5.308885057	4.923624611	5.202025845	5.168722254	4.922673593	5.077242999	4.964398632	5.715069679	5.63314055	5.423578171	4.51916445	6.231509211
Trim36	0.516015147	0.367371066	0.443606651	0.150559677	1.49057013	0.5360529	1.339137385	1.321928095	1.545968369	1.3950628	0.847996907	1.056583528	0.422233001	0.443606651	2.028569152
Trim37	5.072963272	4.793895883	4.375039431	4.659924558	4.410748128	4.827310944	4.793895883	4.682011391	4.3652726	4.683134985	5.322649262	5.339493738	5.086189313	4.22650853	5.7322692
Trim38	0	0	0	0	0	0	0	0	0	0	0.070389328	0	0	0	0
Trim39	3.979110755	4.019701914	4.081510068	4.238022518	4.284662185	5.040892431	4.08491466	3.805292456	3.883620816	4.833396134	4.588564737	4.582556003	3.992768431	4.194559886	5.144454314
Trim40	0	0	0	0	0	0	0	0	0	0	0	0.056583528	0	0	0
Trim41	3.721372659	3.575312331	3.895302621	3.805292456	3.916476644	4.355439197	3.698218478	3.631104282	3.305970521	4.435628594	5.024585638	5.015693807	4.790772038	4.835924074	5.255878353
Trim42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim43a	0.150559677	0	0	0	0.333423734	0	0	0.137503524	0	0	0	0.070389328	0	0	0.124328135
Trim43b	1.214124805	0.748461233	0.895302621	1.495695163	1.316145742	2.333423734	0.704871964	1.163498732	0.622930351	1.575312331	1.077242999	1.422233001	0.070389328	0.659924558	0.622930351
Trim43c	2.310340121	1.35614381	1.117695043	1.891419187	1.944858446	3.790772038	1.10433666	1.454175893	1.378511623	3.187451054	2.533563348	2.833902077	0.86393845	2.039138394	0.855989697
Trim44	6.405311683	6.075104722	5.479295243	6.121844298	5.69543711	6.304145941	6.137913322	5.922673593	5.704871964	6.114158769	5.631395354	5.689299161	4.87774425	4.452200049	6.820178962
Trim45	3.023255352	2.948600847	2.720278465	3.336283388	1.794935663	3.489286023	2.427606173	2.353323291	1.49057013	3.241840184	4.303050085	4.230356745	3.802193217	4.266786541	2.533563348
Trim46	2.64385619	2.3305584	2.510961919	3.060047384	1.480265122	2.957914599	1.925999419	2.063502942	1.555816155	2.173127433	2.070389328	1.967168608	1.855989697	1.584962501	2.857980995
Trim47	1.475084883	1.700439718	0.097610797	1.389566812	0.495695163	2.298658316	0.565597176	0.214124805	0.286881148	1.827819025	0.613531653	0.704871964	0.286881148	0.201633861	4.155425432
Trim50	0	0.150559677	0	0	0	0	0	0	0	0	0	0	0	0.150559677	0
Trim52	0.516015147	1.469885976	0	1.084064265	1.372952098	1.963474124	0.485426827	0.485426827	1.35614381	2.289834465	1.956056652	1.169925001	1.641546029	1.049630768	2.485426827
Trim54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim55	0	0	0	0	0.176322773	0	0	0	0	0	0	0.070389328	0.042644337	0	0
Trim56	2.40053793	2.538538164	2.117695043	2.493134922	2.974529312	3.150559677	1.970853654	2.189033824	2.217230716	2.825785627	3.498250868	3.583759754	1.480265122	1.389566812	4.528571319
Trim58	2.017921908	1.570462931	0.613531653	1.028569152	0	1.344828497	1.028569152	1.815575429	0	1.432959407	1.117695043	1.021479727	0.189033824	0	2.970853654
Trim59	3.62058641	3.080657663	3.514753498	3.351910961	4.122672719	3.552131108	3.599317794	3.323370069	4.500802053	4.529196268	5.452858965	5.622344723	5.716990894	4.953265239	6.498889087
Trim6	1.97819563	1.811471031	1.111031312	1.731183242	0.887525271	1.632268215	1.070389328	1.304511042	1.384049807	2.286881148	1.632268215	1.748461233	1.786596362	1.269033146	3.524815928
Trim60	0	0	0	0	0	0.097610797	0	0	0	0	0	0	0	0	0
Trim61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim62	1.485426827	1.695993813	1.13093087	1.361768359	1.201633861	2.137503524	0.50589093	0.839959587	2.192194165	2.066950244	1.137503524	1.056583528	1.292781749	0.713695815	2.632268215
Trim63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135
Trim65	4.015247774	3.768713657	3.454175893	3.61117238	4.108524457	4.721919446	3.631104282	3.814550423	3.671293372	4.209453366	3.187451054	3.234194723	2.613531653	1.944858446	4.036503334
Trim66	0.344828497	0.250961574	0.613531653	0.23878686	0.189033824	0.111031312	0.176322773	0.298658316	0.111031312	0.111031312	0.176322773	0.163498732	0.23878686	0.23878686	0.176322773
Trim67	0	0	0.028569152	0	0.028569152	0	0	0	0	0.111031312	0.014355293	0	0.014355293	0.028569152	0.028569152
Trim68	2.056583528	1.63691458	1.292781749	2.275007047	2.50589093	2.883620816	1.855989697	1.195347598	2.121015401	2.718087584	2.845991771	2.782408565	2.803227036	2.533563348	4.613531653
Trim69	0	0	0.111031312	0	0.176322773	0	0	0	0	0.286881148	0.056583528	0.201633861	0.097610797	0.250961574	0.137503524
Trim7	0.367371066	0	0	1.007195501	0	1.007195501	0	0	0.250961574	0.650764559	0.344828497	0.333423734	0.23878686	0	0.713695815
Trim71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim72	0	0	0	0	0	0	0.097610797	0	0	0	0	0	0	0	0
Trim75	0	0	0	0	0	0	0	0	0	0.201633861	0	0	0	0	0
Trim8	3.874796966	3.866907978	3.916476644	4.058316496	3.996388746	4.659924558	3.558267634	3.699329526	3.866907978	4.416839742	4.506525779	4.565597176	4.15704371	4.107687869	5.642701572
Trim9	0.526068812	0.411426246	0.622930351	0.176322773	0.250961574	0	0.150559677	0.632268215	0.070389328	0.214124805	0.214124805	0.150559677	0.263034406	0.333423734	0.411426246
Triml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triml2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trio	4.272769732	4.131754091	4.635173947	4.10433666	5.497931652	4.798050515	5.21218021	5.056149961	5.351557662	4.816599707	2.924099886	3.019701914	2.66448284	1.981852653	3.787641414
Triobp	5.159871337	5.266786541	5.711219557	5.682573297	6.15704371	6.483009577	5.198886991	5.004051885	5.623515741	6.483654573	5.800382248	5.798569004	5.322649262	5.230741003	6.115407855
Trip10	3.282439805	3.198494154	2.599317794	2.63691458	3.57167681	2.963474124	3.106013238	2.901108243	3.181102551	3.137503524	3.688180359	3.372952098	3.814550423	2.965322548	4.073820233
Trip11	5.163498732	5.048759312	4.818646083	4.987320866	5.00495076	5.538538164	4.798050515	5.026357447	5.074248523	5.806581843	3.6622055	3.790772038	2.310340121	2	3.876762491
Trip12	6.046360091	6.238595812	6.01234519	6.127014142	5.934044647	5.985272714	5.869624686	6.01368557	6.156437068	6.209063395	5.71918344	5.867155163	4.964398632	4.786596362	5.977050906
Trip13	6.576975554	6.589463893	6.443275112	6.350320435	5.846242565	6.031880366	6.686360453	6.735386783	6.106013238	6.225352061	5.402926781	5.454833907	5.689019541	4.928370323	5.033423002
Trip4	3.212569339	3.102658131	3.0721058	2.873813198	3.193771743	3.109360559	2.970853654	2.893362211	3.404630684	3.412781525	3.614709844	3.639232163	3.206330648	3.155425432	3.757023247
Trip6	3.080657663	3.17951105	2.364572432	3.63343121	2.185866545	3.675815931	2.017921908	2.568032105	1.98550043	3.447579197	3.528571319	3.566815154	3.231125158	2.724650272	5.246408087
Triqk	0.604071324	0.286881148	0	0.150559677	0	0.443606651	0	0.310340121	0.422233001	0	0.201633861	0.084064265	0.495695163	0.097610797	2.336283388
Trit1	3.168321116	3.140778656	3.229587923	3.435628594	3.311793718	3.892391026	3.001802243	3.173127433	3.519793486	3.906890596	4.20867332	4.191404729	3.891419187	3.7322692	5.055282436
Trmt1	5.150153455	4.736063628	4.925999419	5.047887329	4.991861931	5.646162657	5.119356177	5.187846909	4.332707934	4.786073552	6.198494154	6.155020578	6.33073765	6.00495076	6.283551423
Trmt10a	3.343407822	3.393690764	2.66448284	2.627606838	2.250961574	3.10433666	3.189033824	3.182692298	2.867896464	2.839959587	2.641546029	2.587364991	2.757023247	1.941106311	3.504620392
Trmt10b	4.024142346	3.771885579	3.559491813	3.942983598	3.112700133	3.854993017	3.539779192	3.781359714	3.544732656	4.06608919	3.731183242	3.62058641	3.440952198	3.639232163	4.545350645
Trmt10c	5.715069679	5.763677142	5.332707934	5.500483401	4.730096466	5.241077458	5.74092756	5.453517579	4.972233124	5.484460413	5.153805336	5.215678597	5.326249701	4.754353072	5.576522138
Trmt11	3.49057013	3.217230716	2.464668267	3.399171094	2.344828497	2.671293372	2.959770155	3.193771743	2.941106311	2.475084883	4.13422094	4.185866545	4.23572706	3.783456654	4.254745198
Trmt112	8.090747595	8.200947634	7.983791683	8.164655564	7.917073663	7.923565191	7.972922364	8.087462841	7.346691012	7.555356039	7.339760945	7.377557603	7.577579888	7.557501994	7.7132834
Trmt12	3.203201156	3.010779839	2.601696516	2.807354922	3.13093087	3.224966365	2.879705766	2.773996325	2.693765712	3.176322773	2.327687364	2.207892852	2.689299161	2.173127433	2.482848283
Trmt13	3.12763328	2.737686761	2.310340121	2.841973119	2.669026766	3.211012193	2.715893371	2.761285273	2.95419631	3.410069692	2.94673086	2.797012978	2.430285273	2.166715445	3.35614381
Trmt1l	5.073391816	4.937815169	4.784503983	5.030336078	4.795455272	5.203984166	4.64038956	4.821710215	4.740387932	4.901108243	5.230356745	5.19298317	4.703211467	4.643278996	5.474111514
Trmt2a	5.402926781	5.244887059	5.371558863	5.279471296	5.485748821	5.923862268	5.600210274	5.404971224	5.075960413	5.71781349	5.993221467	5.933572638	5.898208353	5.558267634	6.067165427
Trmt2b	4.618238656	4.575917361	4.727375939	4.827819025	4.322649262	4.656496371	4.256255873	4.503348735	4.56924803	5.012121673	5.152589069	5.14689956	4.288358562	4.705425039	5.881664619
Trmt44	2.889473543	2.488000771	3.063502942	3.063502942	2.735522177	3.184280294	2.788685711	2.861955364	2.12763328	2.851998837	3.450221496	3.221877081	2.700439718	2.653060017	3.44625623
Trmt5	5.069530325	4.916476644	4.738767837	4.793895883	4.61176256	4.899659026	4.756489607	4.841469999	4.698218478	5.021923839	4.832890014	4.69265037	4.716990894	4.306699707	4.909773104
Trmt6	5.326609251	5.442611804	4.713695815	5.037382222	4.556429415	4.973152038	5.315058966	5.264161071	4.671859468	4.837943242	5.395748328	5.396776011	5.592457037	5.081510068	5.316145742
Trmt61a	5.911691582	5.750606505	5.010779839	5.67468662	4.590961241	5.557348818	6.076388069	6.133193599	5.689019541	5.599317794	4.643278996	4.428946345	4.690417096	3.957914599	4.811471031
Trmt61b	3.824767853	3.885574364	4.046141782	3.680324357	3.010779839	3.333423734	3.399171094	3.615887074	3.833902077	4.407352751	4.510329019	4.372255648	4.244887059	4.147306699	4.712045449
Trmu	3.934516502	3.519793486	3.419538892	3.463360886	3.625270489	3.995484519	4.165107985	3.377123749	3.107687869	3.658782734	4.014355293	3.767654798	4.156234798	3.626439137	4.334854269
Trnau1ap	4.756489607	4.742006211	4.54225805	4.939226578	4.733354341	4.981852653	4.764473551	4.696550301	4.553360503	4.39848719	5.46662712	5.559797696	5.656782364	5.515384461	5.749802402
Trnp1	0	0.367371066	0	0.263034406	0	0.214124805	0	0	0	0	0.056583528	0.150559677	0.097610797	0.042644337	0.275007047
Trnt1	5.898208353	5.935695463	5.391286558	5.704871964	5.313971371	5.606442228	5.808899839	5.834407842	5.393004257	5.808385051	5.812498225	5.734438666	5.983221651	4.948133578	5.681449265
Tro	0.028569152	0.070389328	0	0	0.084064265	0	0.137503524	0.028569152	0	0	0.028569152	0	0	0	0.887525271
Troap	4.267535798	4.479618608	4.282439805	4.336283388	4.592158002	5.026357447	4.248686627	4.361768359	4.19061486	4.440952198	4.455491621	4.472487771	4.335569006	4.016139703	4.263785614
Trove2	2.173127433	1.875780063	1.220329955	1.959770155	1.604071324	2.40053793	1.627606838	1.521050737	1.618238656	2.604071324	1.257010618	1.269033146	0.933572638	0.5360529	3.049630768
Trp53	8.442445929	8.257812102	8.00303998	8.299070612	7.875288598	8.403310334	8.18611424	8.20881961	8.072213012	8.200653436	7.778602845	7.640244936	7.647602329	7.263128328	8.129128434
Trp53bp1	3.727920455	3.327687364	2.744161096	3.566815154	2.809414444	4.078951341	2.98550043	3.097610797	2.875780063	3.888499736	3.893362211	3.911691582	3.204766751	2.847996907	5.437294331
Trp53bp2	3.635754391	3.534808661	3.516015147	3.760220946	4.20867332	4.358255587	3.983677695	3.604071324	4.169925001	4.155425432	2.956056652	2.927896454	2.627606838	2.060047384	4.258518925
Trp53cor1	1.220329955	1.137503524	0.704871964	1.042644337	1.819668183	2.114367025	0.86393845	1.056583528	0.687060688	1.739848103	0.097610797	0.189033824	0	0.137503524	2.292781749
Trp53i11	2.100977648	2.277984747	0.855989697	2.007195501	1.316145742	2.347665656	0.411426246	0.464668267	0.443606651	2.477677328	2.060047384	1.807354922	1.891419187	1.070389328	6.052459369
Trp53i13	1.847996907	2.080657663	1.604071324	1.815575429	2.117695043	2.72900887	2.381283373	1.310340121	1.851998837	1.831877241	2.944858446	2.929790998	3.092545742	3.14404637	5.130107179
Trp53inp1	2.825785627	2.959770155	3.3305584	3.142413438	3.375734539	3.107687869	2.310340121	2.553360503	3.528571319	3.065227623	1.941106311	2.443606651	1.22650853	1.66448284	5.357200085
Trp53inp2	3.142413438	2.815575429	4.340562269	2.99095486	4.876271361	3.617063344	3.549669171	3.56315813	4.681449265	3.310340121	1.063502942	1.40053793	1.989139007	1.63691458	1.150559677
Trp53rk	2.080657663	1.97819563	1.790772038	2.060047384	1.580145484	2.327687364	2.017921908	2.241840184	1.799087306	2.424922088	1.735522177	1.895302621	1.879705766	1.678071905	1.769771739
Trp53tg5	0	0.250961574	0	0.485426827	0	0	0.286881148	0	0	0	0.111031312	0	0	0	0
Trp63	0	0	0	0	0	0.150559677	0	0	0	0.111031312	0	0	0	0	0
Trp73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpa1	0.056583528	0.042644337	0.084064265	0	0.070389328	0	0	0	0.084064265	0	0.070389328	0.111031312	0	0.137503524	0
Trpc1	0.163498732	0	0	0	0	0	0	0	0	0.163498732	0	0.042644337	0	0	0.084064265
Trpc2	1.195347598	0.687060688	0.632268215	1.40053793	1.244887059	2.060047384	0.641546029	0.765534746	0.163498732	0.669026766	1.867896464	0.765534746	1.163498732	1.604071324	1.687060688
Trpc3	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0
Trpc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc4ap	5.75595577	5.56163163	5.68846014	5.541638734	5.909773104	5.734980523	5.712045449	5.690975738	5.730639956	5.478971805	6.904363668	6.97819563	6.770300489	6.244506551	7.184677021
Trpc5	0.056583528	0.275007047	0.042644337	0.250961574	0	0.150559677	0.310340121	0.111031312	0	0.124328135	0.028569152	0	0	0	0
Trpc5os	0	0	0	0.176322773	0.163498732	0	0	0	0	0.137503524	0.028569152	0.137503524	0.042644337	0	0
Trpc6	2.217230716	1.15704371	0	0.722466024	0.344828497	2.375734539	0.137503524	0.214124805	0.150559677	2.372952098	0.367371066	0.35614381	0.028569152	0.111031312	2.883620816
Trpc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389328
Trpd52l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpm1	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0
Trpm2	0.22650853	0	0	0.028569152	0.941106311	1.189033824	0.286881148	0	0.59454855	0.704871964	0.847996907	1.042644337	2.615887074	0.176322773	1.86393845
Trpm3	0.565597176	0.084064265	0.150559677	0	0.263034406	0.263034406	0.097610797	0.070389328	0.097610797	0.22650853	0.042644337	0	0.042644337	0.084064265	0.070389328
Trpm4	1.028569152	1.257010618	1.117695043	1.063502942	1.713695815	1.464668267	1.070389328	0.895302621	1.871843649	1.859969548	0.956056652	1.021479727	1.09085343	0.516015147	2.419538892
Trpm5	0	0	0.042644337	0	0	0	0.201633861	0	0	0	0.028569152	0.028569152	0	0.014355293	0.214124805
Trpm6	0.111031312	0.124328135	0	0	0	0.056583528	0	0	0	0	0	0	0.084064265	0	0.275007047
Trpm7	5.663629259	5.553667688	5.24830712	5.388878339	5.289465631	5.734167661	5.276496666	5.48058827	5.748729567	6.092334311	5.568032105	5.668459557	4.690975738	4.357552005	5.896756218
Trpm8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trps1	2.615887074	1.722466024	2.397802962	1.316145742	4.889473543	3.187451054	4.369466484	3.377123749	5.157852169	3.669026766	2.344828497	2.493134922	2.599317794	1.831877241	2.750606505
Trpt1	1.580145484	1.469885976	1.5360529	1.438292852	1.269033146	1.895302621	1.589763487	1.613531653	1.90303827	1.028569152	1.280956314	1.718087584	1.560714954	1.89917563	2.358958826
Trpv1	0	0	0	0.084064265	0	0	0	0	0	0	0	0	0	0	0
Trpv2	3.777156666	5.081936082	4.46008724	5.096346199	5.842978832	4.906409617	4.851998837	4.09423607	5.885818372	4.834407842	4.265286858	4.297925053	4.578334949	4.19061486	5.384049807
Trpv3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpv4	0.411426246	0.40053793	0.22650853	0.659924558	1.275007047	0.475084883	0.839959587	0.790772038	0.604071324	0.150559677	0.422233001	0.432959407	0.111031312	0.22650853	1.150559677
Trpv5	0.097610797	0	0	0.163498732	0	0	0	0	0	0	0	0	0	0	0
Trpv6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0.084064265
Trrap	5.200849575	5.094658343	4.593353771	4.977279923	5.029452886	5.498889087	4.816599707	4.910732662	4.783980414	5.422905743	4.583158004	4.625270489	4.066950244	3.665620164	5.406672716
Trub1	4.324810603	4.054848477	3.407352751	3.748461233	3.295723025	4.275007047	3.880685525	4.161081482	3.264536431	3.969012308	4.299391206	4.271276259	4.021479727	3.810443104	4.904002316
